theta_rad,phi_rad,area_cm2,sens_cgs
0.4111378623223478,3.5342917352885173,1384.3351887060558,4.2525648020527744e-08
0.4111378623223478,3.796091123087667,1373.5173144727878,4.269737088877513e-08
0.4111378623223478,4.057890510886816,1373.5173144727878,4.269737088877513e-08
0.4111378623223478,4.319689898685966,1384.3351887060558,4.2525648020527744e-08
0.4111378623223478,4.581489286485115,1373.5173144727878,4.269737088877513e-08
0.4111378623223478,4.843288674284264,1373.5173144727878,4.269737088877513e-08
0.4111378623223478,5.105088062083413,1384.3351887060558,4.2525648020527744e-08
0.4111378623223478,5.3668874498825625,1373.5173144727878,4.269737088877513e-08
0.4111378623223478,5.6286868376817125,1373.5173144727878,4.269737088877513e-08
0.4111378623223478,5.8904862254808625,1384.3351887060558,4.2525648020527744e-08
0.4111378623223478,6.152285613280012,1373.5173144727878,4.269737088877513e-08
